Hubs,Auth
2220,78687
2220,99006
2220,4787
2220,73885
2220,4553
2220,60064
2220,37872
2220,78126
2220,129569
2220,146449
2220,16123
2220,58197
2220,101859
2220,84520
2220,154846
2220,131056
2220,66818
2220,55725
2220,154109
2220,49883
2220,129769
2220,18972
2220,96781
2220,68578
2220,136475
2220,92397
2220,18785
66818,152325
66818,103214
66818,19179
66818,139835
66818,105827
66818,53260
66818,40795
66818,2418
66818,116503
66818,137222
66818,112598
66818,78214
66818,41451
66818,17679
66818,141206
66818,96745
66818,48467
66818,107346
66818,22337
66818,52280
66818,7431
116837,96221
116837,150629
116837,117457
116837,45525
116837,34535
116837,140926
116837,55572
116837,65236
116837,149623
116837,44852
116837,58422
116837,35955
116837,64412
116837,153922
116837,112296
116837,33676
116837,17861
116837,122900
116837,13323
116837,1993
116837,35
116837,125332
116837,137448
116837,42791
116837,6261
116837,140233
116837,132368
116837,68611
116837,43583
116837,152579
116837,67532
116837,77076
36983,17130
36983,1593
36983,81660
36983,63045
36983,50262
36983,54694
36983,48190
36983,29350
36983,111635
36983,104803
36983,158168
36983,129065
36983,157815
36983,79492
36983,87668
36983,65398
36983,23265
36983,129128
36983,101817
41945,96215
41945,25929
41945,81138
41945,149898
41945,21971
41945,157782
41945,34373
41945,123932
41945,68020
41945,124567
41945,27996
41945,22167
41945,124726
41945,36590
41945,143779
41945,49577
41945,76849
41945,104957
41945,98660
41945,13626
41945,57345
41945,62433
41945,49286
41945,45356
41945,32105
41945,76566
41945,29209
41945,164025
41945,10960
41945,112546
41945,81320
41945,125582
41945,111764
41945,85002
41945,77795
41945,56124
41945,80826
41945,106404
41945,123499
41945,140483
41945,103468
41945,4047
41945,419
41945,137006
41945,13903
41945,136276
41945,55987
41945,146382
41945,73296
41945,116851
41945,59538
41945,114901
41945,38951
41945,62825
41945,142157
41945,156274
41945,167916
41945,80146
41945,20929
41945,106028
41945,132274
41945,32028
41945,81764
41945,142122
41945,8157
41945,166625
41945,117431
41945,161551
41945,63870
41945,70846
41945,66777
41945,1362
41945,47384
41945,87590
41945,12953
41945,43196
41945,163593
41945,131594
41945,3822
41945,42220
41945,109707
41945,160241
41945,76764
41945,18550
41945,154473
41945,17685
41945,150667
41945,151504
41945,4416
41945,30981
87515,163047
87515,63992
87515,103087
87515,16485
87515,140298
87515,113299
87515,61985
87515,19
87515,101621
87515,24921
87515,82669
87515,52704
87515,52450
87515,143583
87515,126426
87515,140939
87515,74988
87515,37654
87515,121508
87515,511
87515,9944
87515,75517
87515,52118
87515,152526
87515,93018
87515,138286
87515,96799
87515,85847
87515,1463
87515,106808
87515,138482
87515,131519
87515,6747
87515,90607
87515,147030
87515,138354
87515,161373
87515,93078
87515,125505
87515,10790
87515,17411
87515,61908
87515,124752
87515,144571
103556,66317
103556,115397
103556,62646
103556,124190
103556,40693
103556,100691
103556,60974
103556,89091
103556,71703
103556,72887
103556,40992
103556,107362
103556,9691
103556,89800
103556,133603
103556,56330
103556,151460
103556,70009
103556,16472
103556,48154
103556,104906
103556,97693
103556,116577
103556,128983
103556,72768
103556,7831
103556,111682
103556,38290
103556,160036
103556,155413
103556,121975
103556,124756
103556,139182
103556,160384
103556,14331
103556,92659
103556,123280
103556,38876
103556,114720
103556,66749
103556,129209
13724,156143
13724,30952
13724,46011
13724,66865
13724,14641
13724,87595
13724,54093
13724,34424
13724,58123
13724,107331
13724,42346
13724,41316
13724,23757
13724,39153
13724,79359
13724,46714
13724,162252
13724,149562
13724,65643
13724,160396
13724,130180
13724,115993
13724,20728
13724,102455
13724,160419
13724,31281
13724,131519
13724,19722
13724,138344
13724,151336
13724,158327
13724,92278
13724,63274
13724,83090
13724,156878
13724,88151
13724,124758
13724,40434
13724,59202
13724,135985
13724,33407
13724,150347
13724,132216
13724,136195
13724,124776
13724,16539
13724,17540
13724,7916
13724,65061
13724,1361
13724,35141
13724,36874
13724,142058
13724,1519
13724,121612
13724,76322
13724,95166
13724,5480
13724,23525
13724,63543
13724,105692
13724,146994
13724,66687
13724,101569
13724,141315
13724,97858
13724,95470
13724,5295
13724,64559
13724,122439
13724,118071
13724,101683
13724,63581
13724,115234
13724,119235
13724,89796
13724,167792
13724,109110
13724,140089
13724,68313
13724,153252
13724,165236
13724,37096
13724,35525
13724,131590
13724,97270
13724,121238
13724,120766
13724,136709
13724,22014
13724,129362
13724,62497
13724,24543
13724,82284
13724,10361
13724,44792
13724,105535
13724,135967
13724,139551
13724,37339
13724,155193
13724,149428
13724,89227
13724,55706
13724,122813
13724,52444
13724,24362
13724,30549
13724,48746
13724,8137
13724,67063
13724,12528
13724,73825
13724,24459
13724,50202
75642,63864
75642,761
75642,13717
75642,29993
75642,58911
75642,17058
75642,32638
75642,36028
75642,136357
75642,69771
75642,52872
75642,106466
75642,95626
75642,22015
75642,85910
75642,31304
75642,130356
75642,25770
75642,105299
75642,33579
75642,44218
75642,52053
75642,47367
75642,117503
75642,103045
75642,46919
75642,46438
75642,127111
75642,29487
75642,113186
75642,1003
75642,130046
75642,162598
75642,74549
75642,40344
75642,117084
75642,39297
75642,135015
75642,119366
75642,126832
75642,17772
75642,105263
75642,120989
75642,79350
75642,75311
75642,62259
75642,59758
75642,107983
75642,95711
75642,85508
75642,91795
75642,5006
75642,38049
75642,157515
75642,73714
75642,95941
75642,143881
75642,97228
75642,145714
75642,46990
75642,146464
75642,150761
75642,102
75642,159438
75642,44716
75642,106205
75642,40734
75642,108054
75642,140823
75642,81646
75642,119670
75642,46141
75642,115168
75642,148947
75642,64980
75642,94480
75642,116458
75642,82034
75642,9174
75642,68533
75642,21010
75642,59860
75642,160858
75642,46231
75642,106910
75642,79727
75642,33975
75642,155390
75642,160562
75642,74412
75642,27143
75642,164206
75642,158417
75642,61722
75642,51133
75642,66993
75642,130038
75642,59861
75642,71765
75642,132391
75642,6332
88424,54491
88424,68026
88424,43453
88424,147410
88424,143417
88424,8316
88424,116308
88424,161185
88424,122213
88424,138128
88424,166023
88424,31103
88424,166784
88424,149575
88424,164184
88424,42499
88424,151241
88424,41198
88424,11237
88424,30350
88424,132658
88424,43565
88424,115435
88424,89873
23399,127862
23399,88774
23399,83270
23399,84441
23399,69553
67680,152097
67680,162386
67680,167044
67680,144755
67680,157822
67680,155458
117679,163756
117679,130751
117679,72258
117679,155317
117679,157513
117679,125110
117679,57367
117679,52795
117679,12863
117679,143286
117679,161555
117679,97606
117679,163778
117679,43505
117679,16967
117679,31928
117679,18459
117679,15725
117679,115009
117679,163136
117679,114297
117679,124826
117679,157909
117679,18722
117679,107861
117679,24060
117679,60527
117679,111991
117679,6438
117679,118839
117679,41807
117679,131266
117679,135227
117679,110230
117679,120353
117679,89137
117679,98316
117679,12094
117679,122771
117679,45719
117679,19145
117679,40629
117679,76468
117679,67347
117679,95091
117679,19622
117679,161436
117679,13048
117679,19117
117679,152002
117679,53905
117679,70670
117679,158292
117679,12226
117679,61644
117679,135140
117679,63988
117679,161303
117679,61908
117679,2345
117679,136731
117679,57741
117679,107504
117679,78948
117679,126281
117679,70970
117679,68668
117679,4119
117679,21191
117679,145389
117679,93738
117679,137022
117679,154049
117679,11015
117679,162463
117679,32778
117679,43164
117679,71138
117679,145210
117679,133897
117679,93784
117679,20350
117679,23628
117679,54697
117679,87662
117679,32101
117679,122661
117679,26571
117679,110754
117679,4024
117679,76966
117679,121030
117679,108216
117679,140388
117679,93228
98405,45154
98405,36248
98405,68153
98405,158049
98405,162893
98405,56613
98405,66250
98405,128215
98405,32959
98405,28306
98405,133252
98405,117826
98405,51863
98405,162982
98405,141489
98405,110887
98405,164264
98405,32530
98405,134348
98405,45294
98405,151315
98405,142761
98405,155819
98405,98945
98405,70556
98405,81626
98405,112538
98405,124511
98405,94404
98405,167457
98405,159947
98405,68936
98405,162676
98405,136217
98405,123928
98405,66238
98405,136500
98405,132570
98405,1490
98405,115601
98405,46066
16237,40849
16237,152314
16237,51652
16237,35267
16237,78107
16237,50748
16237,115947
16237,164761
16237,82337
16237,59836
16237,79014
16237,37331
16237,163193
16237,123053
16237,165436
16237,110623
16237,154285
16237,44215
16237,167002
16237,55440
16237,65552
16237,165326
16237,140653
16237,148535
16237,97266
16237,41038
106426,138601
106426,1879
106426,117927
106426,144784
106426,50203
106426,117059
106426,5865
106426,102673
106426,151591
106426,137286
106426,107532
106426,7146
106426,125952
106426,40487
106426,7851
106426,25838
106426,6196
106426,60748
106426,8793
106426,138452
106426,113381
106426,76865
106426,85157
106426,3705
106426,55398
106426,65706
106426,143191
106426,151339
25981,66675
25981,103412
25981,132340
25981,54123
25981,16437
25981,165331
25981,160359
25981,29322
25981,151327
25981,61820
25981,158697
25981,6923
25981,36642
25981,154409
25981,70003
25981,42873
25981,22641
25981,26163
25981,84250
25981,44745
25981,128891
25981,135214
25981,123556
25981,12848
25981,136419
25981,49863
25981,7170
25981,60128
25981,32390
25981,96518
25981,149243
25981,19479
25981,83255
25981,167621
25981,35098
25981,35525
25981,159633
25981,156948
25981,110669
25981,167916
25981,167502
25981,68481
25981,142093
25981,45271
25981,161748
25981,37894
25981,113643
25981,80275
25981,3818
25981,152571
25981,1945
25981,141126
25981,8789
25981,91002
49091,130751
49091,45111
49091,60897
49091,80644
49091,64963
49091,16437
49091,108833
49091,153873
49091,60449
49091,73724
49091,35213
49091,147821
49091,132224
49091,75960
49091,165243
49091,77479
49091,107750
49091,70903
49091,147739
49091,162524
49091,125022
49091,59103
49091,152191
49091,39816
49091,164458
49091,64778
49091,50367
49091,129586
49091,160185
49091,64407
49091,154057
49091,145795
49091,10019
49091,105472
49091,68428
49091,110751
49091,76594
49091,79426
49091,125505
49091,147105
32287,119888
32287,144174
32287,2091
32287,163136
32287,59957
32287,48852
32287,72615
32287,84639
32287,148502
32287,19745
32287,86001
32287,3861
32287,38709
32287,145875
32287,122701
15075,24184
15075,111081
15075,9420
15075,132313
15075,32100
15075,43287
15075,78904
15075,13643
15075,80409
15075,33484
15075,15725
15075,161850
15075,150987
15075,146053
15075,82160
15075,135707
15075,24327
15075,49209
15075,24249
15075,134348
15075,15451
15075,162138
15075,110348
15075,100585
15075,38096
15075,94206
15075,13903
15075,164354
15075,138003
15075,134102
15075,152622
15075,15772
15075,94760
15075,50080
15075,13536
15075,109027
15075,9398
15075,39731
15075,94073
15075,73838
15075,36785
15075,121568
15075,161997
15075,108899
15075,5382
15075,94394
15075,77928
15075,38928
15075,144314
15075,56428
15075,8496
15075,133447
15075,95064
15075,66706
15075,52860
15075,158726
15075,898
15075,82960
15075,40
15075,74418
15075,78948
15075,144483
15075,40577
78550,114832
78550,14571
78550,164470
78550,167241
78550,43431
78550,48263
78550,28845
78550,116454
78550,33008
78550,77527
78550,118870
78550,83456
78550,35920
78550,42697
78550,145026
78550,5133
78550,150116
78550,116186
78550,87498
78550,128656
78550,52007
78550,81069
78550,149721
78550,109747
78550,158690
78550,28219
78550,29878
78550,39816
78550,40705
78550,116786
78550,45338
78550,53352
78550,139460
78550,23888
78550,159275
78550,166337
78550,107930
78550,118025
78550,3102
78550,68667
78550,145160
78550,110005
78550,69681
78550,898
110754,151872
110754,106569
110754,5857
110754,55410
110754,53985
110754,140377
110754,33176
110754,147428
110754,109027
110754,131029
110754,124730
110754,6965
110754,161710
110754,77497
110754,142432
78171,128720
78171,35984
78171,106996
78171,154079
78171,128934
78171,58730
78171,83480
78171,141070
78171,1464
78171,112050
78171,88574
78171,72286
78171,160756
78171,89463
78171,58654
78171,22640
78171,144457
78171,101488
78171,124711
78171,46027
78171,34868
78171,128542
78171,107573
78171,46422
78171,167877
78171,11511
78171,31939
78171,62258
78171,144076
78171,76977
78171,118096
78171,105557
78171,10538
78171,161303
78171,97766
78171,22037
112598,59004
112598,110881
112598,28280
112598,78678
112598,20672
112598,155183
112598,70550
114624,96181
114624,97963
114624,85938
114624,25907
114624,105394
114624,99829
114624,129821
114624,142190
114624,132313
114624,46298
114624,122882
114624,45325
114624,17907
114624,99903
114624,28364
114624,22700
114624,33424
114624,99954
114624,101912
114624,61964
114624,29589
114624,45705
114624,63658
114624,902
114624,41516
114624,137626
114624,146452
114624,115975
114624,23477
114624,151998
114624,123955
114624,92663
114624,124268
114624,157505
114624,163217
114624,90662
114624,155189
114624,107643
114624,151996
114624,94688
114624,151649
114624,138062
114624,109027
114624,152238
114624,145567
114624,138551
114624,41343
114624,117967
114624,151619
114624,99482
114624,32480
114624,135330
114624,13456
114624,14717
114624,17980
114624,40476
114624,25626
114624,162676
114624,160405
114624,48686
114624,93093
114624,121022
114624,150557
114624,24249
114624,114200
96873,114880
96873,143537
96873,57885
96873,38055
96873,86713
96873,89363
96873,108118
96873,23926
96873,24364
96873,79038
96873,91416
96873,56919
96873,61826
96873,71820
96873,124467
96873,36552
96873,15018
96873,158928
96873,25042
96873,146681
96873,45393
96873,159978
96873,132670
96873,104852
96873,146381
96873,159169
96873,119935
96873,109075
96873,7377
96873,8978
96873,133562
96873,72343
96873,29690
96873,19485
96873,72372
96873,167329
96873,36133
96873,64366
96873,62398
96873,5929
96873,112296
96873,137878
96873,95974
96873,128032
96873,95139
96873,72676
96873,26899
96873,139820
96873,101968
96873,44851
96873,144965
96873,124268
96873,117602
96873,135636
96873,83455
96873,98915
96873,103191
96873,130989
53825,163496
53825,78822
53825,31149
53825,142226
53825,103657
53825,128357
53825,150058
53825,160285
53825,57780
53825,73607
53825,55074
53825,29093
53825,84572
53825,95674
53825,50253
53825,81617
115435,15007
115435,9793
115435,136013
115435,58156
115435,53812
115435,54246
115435,90432
115435,49899
115435,16454
115435,82315
115435,75106
115435,163900
115435,162549
115435,56198
115435,136758
115435,62504
115435,65798
115435,11138
115435,49032
115435,140849
115435,33979
115435,143755
115435,26422
115435,117276
115435,115111
115435,24132
115435,57759
115435,20350
115435,72985
115435,77725
115435,40629
115435,163751
115435,116322
115435,105146
115435,12488
115435,20501
115435,77226
115435,83512
25042,47764
25042,131193
25042,16750
25042,15018
25042,147894
25042,7489
25042,34555
25042,127964
25042,97663
25042,100734
25042,17306
25042,336
25042,4556
25042,146051
25042,125705
25042,84568
25042,57399
25042,39136
25042,56794
25042,100107
25042,11053
25042,66765
25042,149018
25042,137859
25042,90787
25042,72985
25042,77831
25042,125993
25042,93079
25042,116183
25042,158609
14717,55675
14717,55116
14717,93340
14717,12387
14717,17335
14717,902
14717,81809
14717,36862
14717,82776
14717,15096
14717,146066
14717,119006
14717,116473
14717,99941
14717,134471
14717,104485
14717,165060
14717,100312
112979,118729
112979,115941
112979,145774
112979,109668
112979,131742
112979,152356
112979,122212
112979,73824
112979,155131
112979,35267
112979,154077
112979,8682
112979,76992
112979,10657
112979,35795
112979,38019
112979,145026
112979,52272
112979,165631
112979,64494
112979,40333
112979,161987
112979,44724
112979,113480
112979,41800
112979,54281
112979,102918
112979,37989
112979,150975
112979,124484
112979,822
112979,66127
112979,130880
112979,96557
112979,148535
112979,154566
112979,142730
112979,17865
112979,73849
112979,65612
112979,165803
112979,145273
112979,117729
112979,70341
112979,98494
112979,80864
112979,141455
112979,61976
112979,18513
112979,76515
112979,39294
112979,91139
112979,60253
61730,53955
61730,90994
61730,43842
61730,58640
61730,80608
61730,83952
61730,78053
61730,75355
61730,1548
61730,119932
61730,36273
61730,80728
61730,16435
61730,73363
61730,138191
61730,118394
61730,109037
61730,33409
61730,165462
61730,148228
61730,13341
61730,57366
61730,84078
61730,126975
61730,84973
61730,56607
61730,10241
61730,40875
61730,123040
61730,41270
61730,64954
61730,118170
61730,9501
61730,34541
61730,45792
61730,130633
61730,70540
61730,116583
61730,135702
61730,97195
61730,163929
61730,56666
61730,41508
61730,140329
61730,165453
61730,89791
61730,126413
61730,45422
61730,36221
61730,33986
61730,137082
61730,30554
61730,88692
61730,1187
61730,98518
61730,119851
61730,59792
61730,159078
61730,134607
61730,62169
61730,80357
61730,168063
61730,55693
61730,129359
61730,106022
61730,165545
61730,65321
61730,128432
61730,107838
61730,100906
61730,148503
61730,11915
61730,20721
61730,41600
61730,41505
61730,5514
61730,121925
61730,100977
61730,110948
61730,58618
61730,20841
61730,154502
61730,14953
61730,102545
61730,110868
61730,59248
61730,86040
61730,73400
61730,13235
61730,98201
61730,44861
61730,16381
61730,33149
61730,138546
61730,49433
61730,106252
61730,117869
61730,165111
61730,5947
61730,115017
61730,66241
61730,96249
61730,40692
61730,67754
61730,123712
61730,67869
61730,93128
61730,163152
61730,147870
61730,115892
61730,40933
61730,44067
61730,35910
61730,107647
61730,135267
61730,117394
61730,94339
61730,147994
61730,147561
61730,120794
61730,70556
61730,48586
61730,134341
61730,106261
61730,45164
61730,137386
61730,33493
61730,103545
61730,130940
61730,140607
61730,88556
61730,159722
61730,47335
61730,129223
61730,135330
61730,142962
61730,79951
61730,106404
61730,164547
61730,154726
61730,10500
61730,13402
61730,5449
61730,17370
61730,4917
61730,145550
61730,148770
61730,1499
61730,61694
61730,30409
61730,115956
61730,150617
61730,54846
61730,129562
61730,108448
61730,103031
61730,53590
61730,89896
61730,94833
61730,125167
61730,80759
61730,161238
119804,30837
119804,145137
119804,154969
119804,116740
119804,4777
119804,48062
119804,10560
111541,3727
111541,57646
111541,117026
111541,155691
111541,57783
111541,18297
111541,55159
111541,139803
111541,149195
111541,2692
111541,102150
111541,101470
111541,21539
111541,9501
111541,97012
111541,67816
111541,76414
111541,109940
111541,86570
111541,71289
111541,53694
111541,91698
111541,167963
111541,20894
111541,27676
111541,61396
111541,154249
111541,59161
111541,75301
111541,6751
111541,161321
111541,145475
111541,107190
111541,91532
111541,94247
111541,151759
111541,151214
111541,51837
111541,104769
111541,121856
111541,54086
111541,11508
111541,9582
111541,31663
111541,68712
111541,123071
111541,39036
111541,128634
111541,14866
111541,126393
111541,132436
111541,137368
111541,130201
111541,49540
111541,126832
111541,6276
111541,97745
111541,132785
111541,53718
111541,58313
111541,23350
111541,111730
111541,151391
111541,97405
111541,20215
111541,78137
111541,101193
111541,862
111541,86224
111541,113216
111541,70148
111541,81282
111541,30219
111541,86443
111541,109230
111541,81649
111541,53278
111541,150835
111541,103763
111541,152641
111541,67689
111541,2270
111541,46596
111541,10869
111541,143238
111541,144020
111541,41692
111541,14063
111541,133376
111541,32077
111541,123496
111541,134040
111541,82970
111541,51662
111541,41908
111541,34962
111541,97463
111541,116764
111541,92778
111541,12879
111541,156273
111541,42557
111541,32227
111541,106853
111541,45416
111541,43728
111541,113252
111541,1898
111541,85300
111541,84387
111541,157901
111541,113634
111541,98611
111541,31510
111541,48327
111541,3227
111541,15491
111541,105879
111541,149894
111541,78358
111541,7041
111541,16284
111541,105304
111541,111214
111541,134919
111541,90530
111541,6576
40808,79038
40808,3183
40808,45394
40808,15553
40808,161648
40808,157858
40808,136489
40808,32380
40808,50480
40808,31939
40808,48000
55440,117998
55440,62813
55440,75188
55440,145723
55440,80092
55440,18231
55440,137250
55440,47698
13203,43326
13203,110313
13203,154623
13203,83435
13203,161555
13203,47197
13203,75003
13203,146487
13203,78788
13203,160351
13203,7277
13203,66557
13203,90129
13203,135968
13203,9091
13203,49040
13203,162169
13203,84700
13203,102543
13203,1581
13203,95853
13203,144566
13203,140507
13203,14243
13203,147643
13203,88148
13203,138233
13203,154966
13203,120760
13203,4980
13203,143799
13203,3898
13203,32226
13203,66911
22853,17408
22853,46874
22853,54405
22853,18486
22853,48904
22853,7245
22853,67538
22853,15317
22853,163183
22853,82766
22853,152279
22853,97881
22853,144093
22853,125715
22853,72446
22853,16060
22853,112577
22853,76367
22853,72037
22853,72543
22853,131117
22853,160118
22853,152191
22853,77823
22853,75977
22853,98713
22853,2563
22853,29758
22853,94497
22853,15855
22853,68481
22853,124214
22853,42149
22853,123591
22853,34034
22853,111937
22853,135216
22853,38920
22853,43024
22853,54390
65398,23510
65398,116592
65398,52671
51916,69928
51916,118394
51916,92304
51916,157356
51916,7488
51916,2260
51916,116692
51916,93080
51916,83476
51916,42576
51916,95738
51916,135748
51916,53619
51916,116184
51916,129546
51916,84612
51916,101975
51916,101101
51916,71943
51916,134388
51916,49567
51916,93210
51916,27110
51916,41271
51916,149861
51916,167249
51916,130215
51916,135267
51916,26481
51916,53303
51916,119129
51916,46617
51916,97315
51916,110497
51916,11305
51916,68520
51916,40546
51916,115818
51916,98080
51916,70376
104730,130605
104730,85946
104730,64481
104730,36396
104730,38575
104730,2020
104730,158857
104730,66911
104730,105325
104730,15643
72676,3111
72676,21442
72676,62366
72676,73174
72676,25084
72676,72465
72676,103926
72676,114544
72676,70337
72676,154558
72676,34724
72676,139515
72676,125188
72676,157891
72676,85634
72676,57239
72676,5385
72676,117548
51812,100919
51812,139883
51812,125877
51812,76174
51812,62085
51812,84286
51812,124954
51812,55252
51812,133408
51812,122882
51812,8325
51812,6337
51812,17295
51812,54655
51812,163778
51812,43741
51812,120072
51812,129693
51812,58245
51812,70717
51812,87353
51812,82690
51812,103954
51812,101655
51812,165243
51812,48131
51812,40081
51812,164025
51812,85114
51812,95582
51812,94170
51812,29435
51812,165680
51812,158718
51812,80080
51812,140691
51812,53873
51812,117078
51812,27594
51812,45860
51812,136276
51812,90607
51812,82384
51812,54390
51812,123354
51812,12956
51812,47886
51812,97575
51812,16269
51812,15135
51812,37314
51812,41441
51812,45824
51812,116189
51812,35889
51812,42010
51812,11700
51812,17522
51812,78925
51812,161024
51812,113538
51812,127534
51812,123556
51812,118983
51812,155143
51812,161516
51812,3807
51812,81438
51812,122144
51812,16327
51812,131459
51812,17045
51812,61236
51812,108108
1463,96383
1463,82670
1463,29564
1463,93661
96821,4000
113643,130562
113643,5649
113643,125146
113643,141247
113643,43482
113643,151652
113643,122041
113643,26433
113643,40438
113643,9240
113643,153427
113643,135340
113643,43502
113643,42230
113643,132695
113643,36027
113643,108022
113643,104221
113643,97691
113643,51063
113643,39731
113643,128252
113643,4106
113643,132061
113643,105655
113643,67394
113643,62747
113643,62744
113643,100420
113643,163533
113643,5460
113643,118835
113643,39030
113643,126959
113643,65338
113643,130437
113643,22890
113643,82160
113643,7083
113643,89603
113643,15592
113643,119725
113643,150017
113643,91223
113643,24898
113643,32813
113643,166280
113643,33846
113643,2738
113643,161110
113643,97327
113643,144
113643,87803
113643,68247
113643,107135
13595,111366
13595,34373
13595,28102
13595,54759
13595,131502
13595,136707
13595,9007
13595,26422
13595,89388
13595,115075
13595,92859
13595,81275
13595,142713
13595,39986
13595,112136
13595,39654
13595,15883
13595,50847
13595,161360
13595,167695
13595,116993
13595,14777
13595,32710
13595,159664
13595,47679
13595,70337
13595,143861
13595,9026
13595,18124
13595,101930
13595,35825
13595,159047
13595,167790
13595,128833
13595,61107
13595,8520
13595,114112
13595,49086
13595,86222
13595,112442
13595,73063
13595,167809
13595,99551
13595,108543
13595,13563
13595,60854
13595,88681
13595,124178
13595,154650
13595,64829
13595,3032
13595,65021
13595,132457
13595,66932
13595,163349
13595,100607
13595,74049
13595,153595
13595,41947
13595,161826
13595,42329
13595,105314
13595,2312
13595,117266
13595,77073
13595,61074
13595,4970
13595,55391
13595,73274
13595,56721
13595,73691
13595,40895
13595,93544
13595,133871
13595,129103
13595,17499
115111,90265
115111,111920
115111,4419
115111,136013
115111,85083
115111,55941
115111,121995
115111,110610
115111,94915
115111,78788
115111,61397
115111,83660
115111,1673
115111,84250
115111,20552
115111,154793
115111,147739
115111,168004
115111,11138
115111,70434
115111,95074
115111,126902
115111,70276
115111,13053
115111,99395
115111,36963
115111,156788
115111,33998
115111,22890
115111,38362
115111,1753
115111,160405
115111,105750
115111,163799
19973,3792
19973,112017
19973,91481
19973,103432
19973,64781
19973,134950
19973,149608
19973,63368
35955,45525
35955,43583
35955,39341
35955,121285
35955,110666
35955,67532
35955,68611
35955,87688
81068,107960
81068,75233
81068,29213
81068,165565
81068,26431
81068,8264
81068,10450
81068,138126
81068,1313
81068,5190
81068,5616
81068,75027
81068,27772
81068,148317
81068,160094
81068,80840
81068,130534
81068,166013
81068,6849
81068,164877
81068,167784
81068,42737
81068,25778
81068,72208
81068,22033
81068,67114
81068,16493
81068,141212
81068,115207
81068,40456
81068,95838
81068,85596
81068,117470
81068,94145
81068,62399
81068,19246
81068,31960
81068,8869
81068,57608
81068,126040
81068,45572
81068,19798
81068,152716
81068,98011
81068,157079
81068,98161
81068,127328
81068,75953
81068,38895
81068,123877
81068,126413
81068,25080
81068,37199
81068,88345
81068,138313
81068,45309
81068,66266
81068,31351
81068,77959
81068,149922
81068,78654
81068,150609
81068,130122
81068,144206
81068,17021
81068,26393
81068,47415
81068,149005
81068,140257
81068,33419
81068,87679
81068,167486
81068,137151
81068,102955
81068,125258
81068,44296
81068,137203
81068,40725
81068,127950
81068,142022
81068,135026
81068,28227
81068,48589
81068,118649
81068,86142
81068,159282
81068,62541
81068,86684
81068,39789
81068,91170
81068,167771
81068,46306
81068,141132
81068,95259
81068,162496
81068,81657
81068,122210
81068,138497
81068,2668
81068,3482
81068,125090
81068,112527
81068,78910
81068,63691
81068,45219
81068,17697
81068,161454
81068,61461
81068,5691
81068,92831
81068,84104
81068,59737
81068,94398
81068,156100
81068,105212
81068,148639
81068,63137
81068,83903
81068,133554
81068,160363
81068,94299
81068,149003
81068,10291
81068,110364
81068,78980
81068,65234
81068,40601
81068,88169
81068,17972
81068,17986
81068,21980
81068,129807
81068,106934
81068,134079
81068,30834
81068,80751
81068,58534
81068,40309
81068,164246
81068,85411
81068,58994
81068,161038
81068,155392
81068,37873
81068,70098
81068,70789
81068,165993
81068,15313
81068,55803
81068,159643
81068,11477
81068,113407
81068,161368
81068,166574
81068,143221
81068,43945
81068,93589
81068,123585
81068,14939
81068,84045
81068,63543
81068,36272
81068,48044
81068,21326
81068,117535
81068,121605
81068,80202
81068,149803
81068,129329
81068,4944
81068,45592
81068,137045
81068,115236
81068,155964
81068,84332
81068,52329
81068,76200
107586,123465
107586,35960
107586,81182
107586,89417
107586,112395
107586,160278
107586,52710
107586,113765
107586,103624
107586,134726
107586,20045
107586,6186
107586,106387
107586,79493
107586,63533
107586,114069
107586,35750
107586,160207
99540,4685
99540,157671
99540,141067
99540,130329
99540,88840
99540,26318
99540,22910
99540,109027
99540,143477
99540,46677
99540,119630
78137,132468
78137,69107
78137,18232
78137,61386
78137,104179
78137,91201
78137,75379
78137,105444
78137,167278
78137,13153
78137,78685
78137,46640
78137,93456
78137,38934
78137,21069
78137,112893
78137,44710
78137,70026
35984,116790
35984,112535
35984,53826
35984,105732
35984,11138
35984,147076
35984,108313
35984,141780
35984,65361
35984,89656
35984,118529
66911,160260
66911,138642
66911,30010
66911,125215
66911,163063
66911,56174
66911,156462
66911,93794
66911,21959
66911,43801
66911,89388
66911,70200
66911,114493
66911,102889
66911,115720
66911,11727
66911,34813
66911,167865
66911,57008
118580,156078
118580,107482
118580,12855
118580,34562
118580,165916
118580,47753
118580,47399
118580,48142
118580,16526
118580,81390
118580,25046
118580,62351
118580,41360
118580,114223
118580,92622
118580,30279
118580,36506
118580,77819
118580,20148
118580,103467
118580,145621
118580,50308
118580,132151
118580,152879
118580,31528
118580,23490
118580,47255
118580,142935
118580,22235
118580,129455
118580,91519
118580,35188
118580,88175
118580,16877
118580,158366
118580,13926
118580,161843
118580,26715
118580,23320
118580,106270
118580,73015
118580,9778
118580,97200
118580,140836
118580,225
118580,68177
118580,80729
118580,78324
118580,79119
118580,142288
118580,38450
118580,151619
118580,99242
118580,121442
118580,35347
118580,30758
118580,44942
118580,165090
118580,80514
118580,24779
118580,7985
118580,36884
118580,74109
118580,51984
118580,115317
118580,105801
118580,56540
118580,160630
118580,35820
118580,142626
11138,66042
11138,7653
11138,129293
11138,89363
11138,67592
11138,126760
11138,138079
11138,19496
11138,136707
11138,25799
11138,136563
11138,9808
11138,82315
11138,89417
11138,94559
11138,165243
11138,29271
11138,162549
11138,130774
11138,115858
11138,62432
11138,4617
